"response_id","factor_for_visit","is_top_three"
"GEN24_1102761","I've always wanted to visit",FALSE
"GEN24_1102761","It was somewhere new, I had never been there before",TRUE
"GEN24_1102761","Its landscapes and scenery",TRUE
"GEN24_1102761","New Zealand was a safe place to visit as it is less crowded than most other places",FALSE
"GEN24_1102761","The Hobbit and Lord of the Ring Movies",TRUE
"GEN24_1102762","I've always wanted to visit",FALSE
"GEN24_1102762","The Hobbit and Lord of the Ring Movies",FALSE
"GEN24_1102765","New Zealand was a safe place to visit as it is less crowded than most other places",FALSE
"GEN24_1102766","I wanted to visit friends or family in New Zealand",FALSE
"GEN24_1102766","Its landscapes and scenery",FALSE
"GEN24_1102774","I wanted to visit friends or family in New Zealand",FALSE
"GEN24_1102774","Its landscapes and scenery",FALSE
"GEN24_1102774","Something else: Also to attend my OSCE exam",FALSE
"GEN24_1102776","I wanted to visit friends or family in New Zealand",FALSE
"GEN24_1102780","Friends, family or colleagues talked about or recommended New Zealand",FALSE
"GEN24_1102780","I read about New Zealand in online articles, travel forums, blogs, social networking sites, etc",FALSE
"GEN24_1102780","I've always wanted to visit",TRUE
"GEN24_1102780","It was somewhere new, I had never been there before",TRUE
"GEN24_1102780","Its environmentally friendly image",FALSE
"GEN24_1102780","Its landscapes and scenery",FALSE
"GEN24_1102780","New Zealand was a safe place to visit as it is less crowded than most other places",TRUE
"GEN24_1102788","I saw or found a good deal on flights to New Zealand/ a good travel package to New Zealand",TRUE
"GEN24_1102788","I've always wanted to visit",TRUE
"GEN24_1102788","It was somewhere new, I had never been there before",FALSE
"GEN24_1102788","Its landscapes and scenery",TRUE
"GEN24_1102788","New Zealand was a safe place to visit as it is less crowded than most other places",FALSE
"GEN24_1102788","Sports events or activities",FALSE
"GEN24_1102788","The Hobbit and Lord of the Ring Movies",FALSE
"GEN24_1102790","I wanted to visit friends or family in New Zealand",FALSE
"GEN24_1102792","A specific event brought me to New Zealand e.g. sporting or cultural event, wedding, family event, etc",FALSE
"GEN24_1102792","I wanted to visit friends or family in New Zealand",FALSE
"GEN24_1102793","A specific event brought me to New Zealand e.g. sporting or cultural event, wedding, family event, etc",FALSE
"GEN24_1102795","Friends, family or colleagues talked about or recommended New Zealand",FALSE
"GEN24_1102795","I wanted to visit friends or family in New Zealand",FALSE
"GEN24_1102805","I wanted to visit friends or family in New Zealand",FALSE
"GEN24_1102806","Work / business",FALSE
"GEN24_1102810","I wanted to visit friends or family in New Zealand",FALSE
"GEN24_1102830","I wanted to visit friends or family in New Zealand",FALSE
"GEN24_1102834","Its landscapes and scenery",FALSE
"GEN24_1102834","My travel agent talked about or recommended New Zealand",FALSE
"GEN24_1102834","Something else: I enjoy visiting NZ and have been numerous times",FALSE
"GEN24_1102834","The variety of outdoor and adventure activities",TRUE
"GEN24_1102834","Work / business",TRUE
"GEN24_1102841","A specific event brought me to New Zealand e.g. sporting or cultural event, wedding, family event, etc",FALSE
"GEN24_1102841","Friends, family or colleagues talked about or recommended New Zealand",FALSE
"GEN24_1102841","I've always wanted to visit",FALSE
"GEN24_1102844","Its landscapes and scenery",FALSE
"GEN24_1102844","The Hobbit and Lord of the Ring Movies",FALSE
"GEN24_1102844","The variety of outdoor and adventure activities",FALSE
"GEN24_1102845","I wanted to visit friends or family in New Zealand",FALSE
"GEN24_1102847","I saw or found a good deal on flights to New Zealand/ a good travel package to New Zealand",FALSE
"GEN24_1102848","I read about New Zealand in a newspaper, or magazine",TRUE
"GEN24_1102848","I saw a show or segment featuring New Zealand on TV",FALSE
"GEN24_1102848","I saw or found a good deal on flights to New Zealand/ a good travel package to New Zealand",FALSE
"GEN24_1102848","It was somewhere new, I had never been there before",TRUE
"GEN24_1102848","Its landscapes and scenery",TRUE
"GEN24_1102848","New Zealand was a safe place to visit as it is less crowded than most other places",FALSE
"GEN24_1102848","The variety of outdoor and adventure activities",FALSE
"GEN24_1102852","Friends, family or colleagues talked about or recommended New Zealand",FALSE
"GEN24_1102852","I wanted to visit friends or family in New Zealand",FALSE
"GEN24_1102852","Its landscapes and scenery",FALSE
"GEN24_1102854","I wanted to visit friends or family in New Zealand",FALSE
"GEN24_1102856","A specific event brought me to New Zealand e.g. sporting or cultural event, wedding, family event, etc",FALSE
"GEN24_1102858","Friends, family or colleagues talked about or recommended New Zealand",FALSE
"GEN24_1102858","I read about New Zealand in online articles, travel forums, blogs, social networking sites, etc",FALSE
"GEN24_1102858","It was somewhere new, I had never been there before",FALSE
"GEN24_1102858","Its landscapes and scenery",TRUE
"GEN24_1102869","It was somewhere new, I had never been there before",FALSE
"GEN24_1102869","Its landscapes and scenery",FALSE
"GEN24_1102873","I've always wanted to visit",TRUE
"GEN24_1102873","Its environmentally friendly image",FALSE
"GEN24_1102873","Its landscapes and scenery",FALSE
"GEN24_1102873","New Zealand was a safe place to visit as it is less crowded than most other places",TRUE
"GEN24_1102873","Work / business",TRUE
"GEN24_1102875","Friends, family or colleagues talked about or recommended New Zealand",FALSE
"GEN24_1102875","Its landscapes and scenery",FALSE
"GEN24_1102881","A specific event brought me to New Zealand e.g. sporting or cultural event, wedding, family event, etc",TRUE
"GEN24_1102881","I've always wanted to visit",FALSE
"GEN24_1102881","Its landscapes and scenery",TRUE
"GEN24_1102881","New Zealand's food and wine",FALSE
"GEN24_1102881","The Hobbit and Lord of the Ring Movies",TRUE
"GEN24_1102881","The variety of outdoor and adventure activities",FALSE
"GEN24_1102888","Something else: I’ve been before in 1976 and I wanted to return for a holiday to show my wife.",FALSE
"GEN24_1102889","Friends, family or colleagues talked about or recommended New Zealand",FALSE
"GEN24_1102889","I've always wanted to visit",TRUE
"GEN24_1102889","Its landscapes and scenery",TRUE
"GEN24_1102889","New Zealand was a safe place to visit as it is less crowded than most other places",TRUE
"GEN24_1102889","The Hobbit and Lord of the Ring Movies",FALSE
"GEN24_1102895","New Zealand was a safe place to visit as it is less crowded than most other places",FALSE
"GEN24_1102899","I wanted to visit friends or family in New Zealand",TRUE
"GEN24_1102899","It was somewhere new, I had never been there before",TRUE
"GEN24_1102899","Its environmentally friendly image",FALSE
"GEN24_1102899","Its landscapes and scenery",TRUE
"GEN24_1102899","The variety of outdoor and adventure activities",FALSE
"GEN24_1102911","I wanted to visit friends or family in New Zealand",FALSE
"GEN24_1102929","I read about New Zealand in a newspaper, or magazine",FALSE
"GEN24_1102929","I wanted to visit friends or family in New Zealand",TRUE
"GEN24_1102929","Its landscapes and scenery",TRUE
"GEN24_1102929","New Zealand was a safe place to visit as it is less crowded than most other places",FALSE
"GEN24_1102929","Other movies that were filmed in New Zealand",FALSE
"GEN24_1102929","The Hobbit and Lord of the Ring Movies",TRUE
"GEN24_1102932","It was somewhere new, I had never been there before",FALSE
"GEN24_1102932","Its landscapes and scenery",FALSE
"GEN24_1102932","New Zealand was a safe place to visit as it is less crowded than most other places",FALSE
"GEN24_1102944","Its landscapes and scenery",TRUE
"GEN24_1102944","New Zealand was a safe place to visit as it is less crowded than most other places",TRUE
"GEN24_1102944","New Zealand's food and wine",TRUE
"GEN24_1102944","The variety of outdoor and adventure activities",FALSE
"GEN24_1102958","I saw or found a good deal on flights to New Zealand/ a good travel package to New Zealand",FALSE
"GEN24_1102958","I wanted to see the unique indigenous Maori culture",FALSE
"GEN24_1102958","It was somewhere new, I had never been there before",TRUE
"GEN24_1102958","Its landscapes and scenery",TRUE
"GEN24_1102958","New Zealand was a safe place to visit as it is less crowded than most other places",FALSE
"GEN24_1102958","Other movies that were filmed in New Zealand",TRUE
"GEN24_1102975","I wanted to visit friends or family in New Zealand",FALSE
"GEN24_1102977","I've always wanted to visit",FALSE
"GEN24_1102979","Friends, family or colleagues talked about or recommended New Zealand",FALSE
"GEN24_1102979","Its environmentally friendly image",TRUE
"GEN24_1102979","Its landscapes and scenery",TRUE
"GEN24_1102979","New Zealand was a safe place to visit as it is less crowded than most other places",TRUE
"GEN24_1102987","I've always wanted to visit",FALSE
"GEN24_1102987","The Hobbit and Lord of the Ring Movies",FALSE
"GEN24_1102995","I wanted to visit friends or family in New Zealand",TRUE
"GEN24_1102995","I've always wanted to visit",TRUE
"GEN24_1102995","Its environmentally friendly image",FALSE
"GEN24_1102995","Its landscapes and scenery",TRUE
"GEN24_1102999","I wanted to visit friends or family in New Zealand",TRUE
"GEN24_1102999","I've always wanted to visit",FALSE
"GEN24_1102999","Its environmentally friendly image",FALSE
"GEN24_1102999","Its landscapes and scenery",TRUE
"GEN24_1102999","New Zealand was a safe place to visit as it is less crowded than most other places",TRUE
"GEN24_1103004","Friends, family or colleagues talked about or recommended New Zealand",TRUE
"GEN24_1103004","I wanted to visit friends or family in New Zealand",FALSE
"GEN24_1103004","I've always wanted to visit",FALSE
"GEN24_1103004","It was somewhere new, I had never been there before",TRUE
"GEN24_1103004","Its landscapes and scenery",TRUE
"GEN24_1103004","New Zealand was a safe place to visit as it is less crowded than most other places",FALSE
"GEN24_1103011","I read about New Zealand in online articles, travel forums, blogs, social networking sites, etc",FALSE
"GEN24_1103012","Friends, family or colleagues talked about or recommended New Zealand",TRUE
"GEN24_1103012","I read about New Zealand in online articles, travel forums, blogs, social networking sites, etc",FALSE
"GEN24_1103012","I wanted to see the unique indigenous Maori culture",FALSE
"GEN24_1103012","It was somewhere new, I had never been there before",FALSE
"GEN24_1103012","Its landscapes and scenery",TRUE
"GEN24_1103012","New Zealand was a safe place to visit as it is less crowded than most other places",TRUE
"GEN24_1103012","The variety of outdoor and adventure activities",FALSE
"GEN24_1103014","I wanted to visit friends or family in New Zealand",FALSE
"GEN24_1103025","I wanted to visit friends or family in New Zealand",FALSE
"GEN24_1103035","I wanted to visit friends or family in New Zealand",FALSE
"GEN24_1103036","I've always wanted to visit",FALSE
"GEN24_1103036","The variety of outdoor and adventure activities",FALSE
"GEN24_1103039","Work / business",FALSE
"GEN24_1103055","Friends, family or colleagues talked about or recommended New Zealand",FALSE
"GEN24_1103055","I wanted to visit friends or family in New Zealand",FALSE
"GEN24_1103055","It was somewhere new, I had never been there before",FALSE
"GEN24_1103056","I wanted to visit friends or family in New Zealand",FALSE
"GEN24_1103056","I've always wanted to visit",FALSE
"GEN24_1103056","Its landscapes and scenery",FALSE
"GEN24_1103062","I wanted to visit friends or family in New Zealand",TRUE
"GEN24_1103062","I've always wanted to visit",TRUE
"GEN24_1103062","Its environmentally friendly image",FALSE
"GEN24_1103062","Its landscapes and scenery",TRUE
"GEN24_1103062","New Zealand's food and wine",FALSE
"GEN24_1103080","A specific event brought me to New Zealand e.g. sporting or cultural event, wedding, family event, etc",FALSE
"GEN24_1103080","I wanted to visit friends or family in New Zealand",FALSE
"GEN24_1103092","I wanted to visit friends or family in New Zealand",FALSE
"GEN24_1103093","Friends, family or colleagues talked about or recommended New Zealand",TRUE
"GEN24_1103093","I read about New Zealand in online articles, travel forums, blogs, social networking sites, etc",FALSE
"GEN24_1103093","It was somewhere new, I had never been there before",FALSE
"GEN24_1103093","Its landscapes and scenery",TRUE
"GEN24_1103093","The variety of outdoor and adventure activities",TRUE
"GEN24_1103094","I wanted to visit friends or family in New Zealand",FALSE
"GEN24_1103094","Something else: Had been twice before and knew it would be beautiful",FALSE
"GEN24_1103115","Friends, family or colleagues talked about or recommended New Zealand",TRUE
"GEN24_1103115","I saw a show or segment featuring New Zealand on TV",FALSE
"GEN24_1103115","I saw or found a good deal on flights to New Zealand/ a good travel package to New Zealand",FALSE
"GEN24_1103115","I've always wanted to visit",FALSE
"GEN24_1103115","Its environmentally friendly image",TRUE
